49.118377 , 2893.29 , S , 2022-02-18 06:08:44.457185992-05:00
58.236754 , 2892.85 , S , 2022-02-18 06:08:44.457195920-05:00
49.186269 , 2891.04 , B , 2022-02-18 06:09:32.799172393-05:00
67.95942736 , 2890.0 , B , 2022-02-18 06:36:17.410675-05:00
42.80277 , 2908.6 , S , 2022-02-18 07:14:58.198337977-05:00
95.87784537 , 2899.43 , B , 2022-02-18 07:23:14.129497-05:00
67.72 , 2905.39 , B , 2022-02-18 07:33:36.932247-05:00
44.42671247 , 2896.87 , S , 2022-02-18 08:51:09.424408-05:00
