2861 , 15.65 , 2022-02-24 09:56:01.146846-05:00 , AMC
1300 , 15.7 , 2022-02-24 09:56:16.791028736-05:00 , AMC
520 , 15.69 , 2022-02-24 09:56:28.861910-05:00 , AMC
700 , 15.74 , 2022-02-24 09:56:52.104447-05:00 , AMC
624 , 15.7 , 2022-02-24 09:57:34.433966952-05:00 , AMC
700 , 15.75 , 2022-02-24 09:58:13.620599-05:00 , AMC
1400 , 15.75 , 2022-02-24 09:58:28.970415349-05:00 , AMC
1200 , 15.85 , 2022-02-24 09:58:50.765499-05:00 , AMC
800 , 15.86 , 2022-02-24 09:58:58.919918099-05:00 , AMC
992 , 15.96 , 2022-02-24 09:59:33.548130-05:00 , AMC
650 , 15.98 , 2022-02-24 09:59:59.273275904-05:00 , AMC
900 , 15.84 , 2022-02-24 10:00:31.322189-05:00 , AMC
900 , 15.79 , 2022-02-24 10:00:49.188067072-05:00 , AMC
704 , 15.85 , 2022-02-24 10:01:00.968223744-05:00 , AMC
600 , 15.7 , 2022-02-24 10:01:39.181124352-05:00 , AMC
1000 , 15.71 , 2022-02-24 10:01:52.395392-05:00 , AMC
600 , 15.71 , 2022-02-24 10:01:54.569702466-05:00 , AMC
700 , 15.74 , 2022-02-24 10:02:25.122335488-05:00 , AMC
800 , 15.71 , 2022-02-24 10:02:32.751656192-05:00 , AMC
600 , 15.72 , 2022-02-24 10:03:14.125821895-05:00 , AMC
859 , 15.72 , 2022-02-24 10:03:32.793431296-05:00 , AMC
1100 , 15.7 , 2022-02-24 10:03:54.694213-05:00 , AMC
902 , 15.74 , 2022-02-24 10:04:43.438265047-05:00 , AMC
780 , 15.7 , 2022-02-24 10:05:02.562162175-05:00 , AMC
1700 , 15.62 , 2022-02-24 10:05:39.670756-05:00 , AMC
550 , 15.74 , 2022-02-24 10:06:29.844092-05:00 , AMC
750 , 15.75 , 2022-02-24 10:06:42.757481622-05:00 , AMC
660 , 15.81 , 2022-02-24 10:07:14.669189765-05:00 , AMC
900 , 15.8 , 2022-02-24 10:08:13.561835776-05:00 , AMC
1955 , 15.85 , 2022-02-24 10:08:42.428005-05:00 , AMC
800 , 15.83 , 2022-02-24 10:09:27.763563465-05:00 , AMC
544 , 15.82 , 2022-02-24 10:09:37.282791508-05:00 , AMC
1229 , 15.88 , 2022-02-24 10:10:29.033790720-05:00 , AMC
799 , 15.89 , 2022-02-24 10:10:40.135739-05:00 , AMC
503 , 15.91 , 2022-02-24 10:11:16.292198335-05:00 , AMC
774 , 15.97 , 2022-02-24 10:12:15.893599-05:00 , AMC
1000 , 15.95 , 2022-02-24 10:12:46.068750612-05:00 , AMC
927 , 15.95 , 2022-02-24 10:13:06.876430-05:00 , AMC
850 , 15.97 , 2022-02-24 10:13:40.037864-05:00 , AMC
1006 , 15.98 , 2022-02-24 10:14:17.684757368-05:00 , AMC
1008 , 16.02 , 2022-02-24 10:15:01.058069-05:00 , AMC
600 , 16.08 , 2022-02-24 10:15:39.631647165-05:00 , AMC
600 , 16.13 , 2022-02-24 10:15:56.276872642-05:00 , AMC
600 , 16.12 , 2022-02-24 10:16:05.223000-05:00 , AMC
628 , 16.06 , 2022-02-24 10:16:17.848902-05:00 , AMC
600 , 16.2 , 2022-02-24 10:18:37.932552-05:00 , AMC
1000 , 16.28 , 2022-02-24 10:19:04.847295992-05:00 , AMC
600 , 16.29 , 2022-02-24 10:19:46.973793024-05:00 , AMC
1000 , 16.33 , 2022-02-24 10:20:17.034850048-05:00 , AMC
509 , 16.35 , 2022-02-24 10:20:32.351587-05:00 , AMC
600 , 16.4 , 2022-02-24 10:21:28.638699008-05:00 , AMC
1000 , 16.44 , 2022-02-24 10:22:04.150031-05:00 , AMC
3571 , 16.37 , 2022-02-24 10:22:15.161143-05:00 , AMC
547 , 16.35 , 2022-02-24 10:22:26.905585254-05:00 , AMC
600 , 16.29 , 2022-02-24 10:22:44.840459008-05:00 , AMC
600 , 16.23 , 2022-02-24 10:23:32.797739593-05:00 , AMC
787 , 16.18 , 2022-02-24 10:23:56.588781-05:00 , AMC
2909 , 16.15 , 2022-02-24 10:24:16.346048-05:00 , AMC
700 , 16.16 , 2022-02-24 10:24:41.087224-05:00 , AMC
1200 , 16.2 , 2022-02-24 10:25:07.120542464-05:00 , AMC
700 , 16.18 , 2022-02-24 10:25:19.027412480-05:00 , AMC
900 , 16.14 , 2022-02-24 10:25:26.641568-05:00 , AMC
2000 , 16.1 , 2022-02-24 10:25:39.945822-05:00 , AMC
1000 , 16.14 , 2022-02-24 10:26:01.185836934-05:00 , AMC
1000 , 16.1 , 2022-02-24 10:26:13.069226-05:00 , AMC
774 , 16.05 , 2022-02-24 10:26:35.613178147-05:00 , AMC
1000 , 16.0 , 2022-02-24 10:27:01.507349-05:00 , AMC
606 , 15.96 , 2022-02-24 10:27:02.294345472-05:00 , AMC
930 , 15.95 , 2022-02-24 10:27:30.004905728-05:00 , AMC
800 , 16.0 , 2022-02-24 10:28:03.540244-05:00 , AMC
800 , 16.06 , 2022-02-24 10:29:20.090024960-05:00 , AMC
600 , 16.1 , 2022-02-24 10:29:51.758591269-05:00 , AMC
795 , 16.0 , 2022-02-24 10:30:25.351892-05:00 , AMC
1350 , 16.0 , 2022-02-24 10:31:05.204438283-05:00 , AMC
2989 , 16.02 , 2022-02-24 10:31:55.434530020-05:00 , AMC
1450 , 16.1 , 2022-02-24 10:32:10.102092-05:00 , AMC
863 , 16.09 , 2022-02-24 10:32:55.210270976-05:00 , AMC
1000 , 16.07 , 2022-02-24 10:33:11.119229-05:00 , AMC
1725 , 16.06 , 2022-02-24 10:33:44.487135-05:00 , AMC
700 , 16.11 , 2022-02-24 10:34:12.689763584-05:00 , AMC
800 , 16.21 , 2022-02-24 10:34:31.330507-05:00 , AMC
1000 , 16.2 , 2022-02-24 10:34:46.654687-05:00 , AMC
583 , 16.16 , 2022-02-24 10:35:20.229508-05:00 , AMC
1000 , 16.13 , 2022-02-24 10:35:25.203999-05:00 , AMC
2000 , 16.1 , 2022-02-24 10:35:34.702158848-05:00 , AMC
900 , 16.07 , 2022-02-24 10:35:46.518000-05:00 , AMC
1161 , 16.03 , 2022-02-24 10:35:56.637075-05:00 , AMC
510 , 16.01 , 2022-02-24 10:36:15.219478528-05:00 , AMC
600 , 15.98 , 2022-02-24 10:36:31.097822968-05:00 , AMC
3590 , 15.98 , 2022-02-24 10:36:56.333743-05:00 , AMC
550 , 15.97 , 2022-02-24 10:37:37.340150646-05:00 , AMC
502 , 15.92 , 2022-02-24 10:37:59.117574912-05:00 , AMC
600 , 15.9 , 2022-02-24 10:38:09.730445-05:00 , AMC
846 , 15.91 , 2022-02-24 10:39:07.600255488-05:00 , AMC
800 , 15.82 , 2022-02-24 10:40:08.207703-05:00 , AMC
546 , 15.75 , 2022-02-24 10:40:34.815352320-05:00 , AMC
1000 , 15.75 , 2022-02-24 10:40:54.665090-05:00 , AMC
1000 , 15.81 , 2022-02-24 10:41:05.475005-05:00 , AMC
651 , 15.8 , 2022-02-24 10:41:38.605393152-05:00 , AMC
962 , 15.82 , 2022-02-24 10:42:27.517987-05:00 , AMC
2000 , 15.82 , 2022-02-24 10:43:07.648059-05:00 , AMC
700 , 15.9 , 2022-02-24 10:43:49.606981-05:00 , AMC
1028 , 15.84 , 2022-02-24 10:44:06.941513728-05:00 , AMC
354 , 15.99 , 2022-02-24 13:30:28.369838330-05:00 , AMC
200 , 16.43 , 2022-02-24 13:50:12.387867834-05:00 , AMC
200 , 16.39 , 2022-02-24 13:50:46.762833246-05:00 , AMC
5750 , 17.29 , 2022-02-25 12:43:47.198072-05:00 , AMC
2100 , 17.24 , 2022-02-25 12:44:14.185953280-05:00 , AMC
2600 , 17.25 , 2022-02-25 12:45:07.054189-05:00 , AMC
2200 , 17.06 , 2022-02-25 12:56:01.654925-05:00 , AMC
17 , 17.04 , 2022-02-25 13:10:32.891298-05:00 , AMC
1099 , 17.04 , 2022-02-25 13:13:38.723690748-05:00 , AMC
1 , 17.08 , 2022-02-25 13:42:06.001929984-05:00 , AMC
39 , 17.07 , 2022-02-25 13:47:29.585807360-05:00 , AMC
100 , 17.07 , 2022-02-25 13:47:29.585607545-05:00 , AMC
100 , 17.07 , 2022-02-25 13:47:29.585607545-05:00 , AMC
16 , 17.07 , 2022-02-25 13:47:29.585607545-05:00 , AMC
61 , 17.07 , 2022-02-25 13:47:29.585865728-05:00 , AMC
100 , 17.07 , 2022-02-25 13:47:29.585635026-05:00 , AMC
100 , 17.07 , 2022-02-25 13:47:29.585635026-05:00 , AMC
2 , 17.07 , 2022-02-25 13:47:29.585769-05:00 , AMC
100 , 17.07 , 2022-02-25 13:47:29.689613824-05:00 , AMC
100 , 17.07 , 2022-02-25 13:47:29.689629952-05:00 , AMC
18 , 17.07 , 2022-02-25 13:47:29.689387619-05:00 , AMC
100 , 17.07 , 2022-02-25 13:47:29.689388291-05:00 , AMC
100 , 17.07 , 2022-02-25 13:47:29.689388291-05:00 , AMC
71 , 17.07 , 2022-02-25 13:47:29.690300-05:00 , AMC
5 , 17.0692 , 2022-02-25 13:47:30.002842033-05:00 , AMC
3 , 17.063 , 2022-02-25 13:47:30.119000-05:00 , AMC
1 , 17.065 , 2022-02-25 13:47:30.852121-05:00 , AMC
1 , 17.065 , 2022-02-25 13:47:30.737756-05:00 , AMC
14 , 17.065 , 2022-02-25 13:47:31.041583234-05:00 , AMC
5 , 17.06 , 2022-02-25 13:47:32.218000-05:00 , AMC
25 , 17.0699 , 2022-02-25 13:47:32.614000-05:00 , AMC
4 , 17.0634 , 2022-02-25 13:47:33.526000-05:00 , AMC
200 , 17.065 , 2022-02-25 13:47:33.731477970-05:00 , AMC
300 , 17.065 , 2022-02-25 13:48:14.097530880-05:00 , AMC
200 , 17.0696 , 2022-02-25 13:48:14.100843889-05:00 , AMC
2 , 17.069 , 2022-02-25 13:48:14.230000-05:00 , AMC
1 , 17.07 , 2022-02-25 13:48:14.465000-05:00 , AMC
3 , 17.065 , 2022-02-25 13:48:15.326340359-05:00 , AMC
54 , 17.06 , 2022-02-25 13:48:17.526423552-05:00 , AMC
6 , 17.06 , 2022-02-25 13:48:17.526430208-05:00 , AMC
2 , 17.06 , 2022-02-25 13:48:17.526434343-05:00 , AMC
30 , 17.06 , 2022-02-25 13:48:17.526594-05:00 , AMC
26 , 17.06 , 2022-02-25 13:48:17.526648-05:00 , AMC
2 , 17.06 , 2022-02-25 13:48:17.526678-05:00 , AMC
11 , 17.06 , 2022-02-25 13:48:17.526617488-05:00 , AMC
1 , 17.06 , 2022-02-25 13:48:17.526623501-05:00 , AMC
3 , 17.06 , 2022-02-25 13:48:17.526624595-05:00 , AMC
7 , 17.06 , 2022-02-25 13:48:17.526732405-05:00 , AMC
30 , 17.06 , 2022-02-25 13:48:17.526852830-05:00 , AMC
95 , 17.06 , 2022-02-25 13:48:17.526778314-05:00 , AMC
4 , 17.06 , 2022-02-25 13:48:17.527101993-05:00 , AMC
42 , 17.06 , 2022-02-25 13:48:17.527102831-05:00 , AMC
12 , 17.059 , 2022-02-25 13:48:18.156778291-05:00 , AMC
3 , 17.0505 , 2022-02-25 13:48:18.445524349-05:00 , AMC
18 , 17.05 , 2022-02-25 13:48:19.578154-05:00 , AMC
3400 , 17.05 , 2022-02-25 13:48:19.578357760-05:00 , AMC
3 , 17.05 , 2022-02-25 13:48:19.578243-05:00 , AMC
30 , 17.05 , 2022-02-25 13:48:19.578260-05:00 , AMC
863 , 17.05 , 2022-02-25 13:48:19.578291-05:00 , AMC
1 , 17.05 , 2022-02-25 13:48:19.578291-05:00 , AMC
31 , 17.05 , 2022-02-25 13:48:19.578291-05:00 , AMC
500 , 17.05 , 2022-02-25 13:48:19.578291-05:00 , AMC
1 , 17.05 , 2022-02-25 13:48:19.578291-05:00 , AMC
6 , 17.05 , 2022-02-25 13:48:19.578291-05:00 , AMC
6 , 17.05 , 2022-02-25 13:48:19.578291-05:00 , AMC
20 , 17.05 , 2022-02-25 13:48:19.578291-05:00 , AMC
25 , 17.05 , 2022-02-25 13:48:19.578291-05:00 , AMC
1000 , 17.05 , 2022-02-25 13:48:19.578291-05:00 , AMC
6 , 17.05 , 2022-02-25 13:48:19.578291-05:00 , AMC
100 , 17.05 , 2022-02-25 13:48:19.578291-05:00 , AMC
